,Days to Maturity,Implied Volatility,Historical Volatility
83,35,0.492602692130483,0.2313272411764091
84,28,0.3292776305466719,0.3534085270422101
85,90,0.29885712219815824,0.2095997043589811
86,73,0.45814350592144887,0.41041786978829287
87,49,0.5131627648026769,0.14324882726209442
88,15,0.9131110315421329,0.12396474464663645
89,55,0.5582729296646097,0.32824229887741374
90,28,0.35661461074191897,0.21054628483825924
91,64,0.9182648131221791,0.31086018648956343
92,83,0.32993467807176935,0.276878641029825
93,43,0.6045421958831014,0.2868043398327316
94,21,0.28677831173336693,0.32420461327124966
95,64,0.940752510285666,0.15941063736477679
96,80,0.37734854196196616,0.28666403307649935
97,43,0.4298834830057396,0.27302956056836775
98,73,0.32763810219308065,0.1688345419734448
99,37,0.4292753400176702,0.2984803902685935
100,10,0.2059719430230688,0.14267694061318065
101,10,0.647719095438766,0.14267694061318065
102,7,0.26943710873658067,0.1555379252092675
103,13,0.23875618377639163,0.17162642597562286
104,62,0.3235046715838623,0.25630105672204767
105,84,0.38449000326816785,0.2954699788860264
106,38,0.5634687857081447,0.5296089464040066
107,62,0.4344838355204423,0.295688808485049
108,52,0.5726932660925346,0.3362157533365653
109,29,0.528911237635595,0.2981581159720613
110,72,0.3431590913500882,0.2615337325076241
111,27,0.34402919051372294,0.2873923021536436
112,43,0.7457808399945544,0.19554542879307976
113,17,0.25254947543629214,0.2922397969050273
114,6,0.7225054685323186,0.26360717247118554
115,71,0.4690191087485152,0.30389282214078867
116,21,0.8252197029648993,0.264255086165036
117,77,0.39942167908456455,0.29361411913163266
118,59,0.548371763953394,0.27092738987997095
119,71,0.9531870574784111,0.29710816883599644
120,42,0.7691066948892428,0.19603809459584426
121,50,0.5323616781237359,0.2457225281636343
122,42,0.35251042106862956,0.22654279417181958
123,48,0.5243025318119001,0.14696446202283645
124,28,0.2735357094993927,0.5389635907504091
125,78,0.23981372658568562,0.2942432196143314
126,58,0.5519946521305797,0.26843076690142426
127,27,0.2579099383145749,0.2391897148463473
128,65,0.3938126389020475,0.26523458980034786
129,79,0.572674692625009,0.3972889596688768
130,80,0.38914773242251155,0.16501556315006824
131,76,0.45978538434167443,0.2278519998327859
132,72,0.37888931995751807,0.2668574146601776
133,9,0.43747160970719123,0.05408997119070535
134,83,0.3161846956835088,0.24989372097990853
135,7,0.5025407093307193,0.19996946656268583
136,28,0.3504538172067652,0.21203227143992018
137,7,0.17435284783350086,0.14343124673500776
138,24,0.2967319545204299,0.24429589559764092
139,29,0.5524183299554584,0.18192631204067844
140,14,0.36425452070671327,0.26101567482094845
141,66,0.5310742751089909,0.31122745032584453
142,36,0.24102425420313506,0.31184827304503976
143,76,0.5254481629835849,0.298437730103091
144,58,0.1943346759944621,0.2891098858358253
145,52,0.36895799389456446,0.2780390748782747
146,40,0.8341306466962294,0.17909056461894235
147,87,0.441925270197513,0.2764464557633099
148,17,0.2590263194754876,0.16128597586721977
149,36,0.46541240298547965,0.2537150625188003
150,48,0.34934056385694584,0.32475586102485965
151,57,0.949160273947348,0.30227434333400355
152,41,0.1984341503146083,0.18899531081855986
153,35,0.3144520111603429,0.2313272411764091
154,51,0.7809441455997471,0.32368268054162064
155,84,0.3844423037925822,0.24724956863642775
156,78,0.2292447779662728,0.32053673271401545
157,82,0.2767605130384783,0.28973623402226806
158,48,0.47229968609861517,0.18314523355131
159,13,0.2632504531706735,0.3068139508502694
160,36,0.6377699841516016,0.2537150625188003
161,52,0.1947771790817737,0.2906408279907854
162,69,0.7577762194938168,0.32436958600034926
163,6,0.47016732975050946,0.0506795697797051
164,70,0.21803754827515676,0.31276667729631036
165,87,0.3804322524049994,0.29181684062593133
166,23,0.48048685256380613,0.21150634137459695
167,6,0.42721071997691973,0.3345952119468334
168,23,0.4455397628305126,0.49172978289850355
169,35,0.3790248661432238,0.21645156049786557
170,22,0.2228066573378132,0.3247221221613452
171,45,0.2585263043661451,0.21786316693480448
172,35,0.23908369524569334,0.3362442450039385
173,24,0.69381699182221,0.18314124016126274
174,48,0.223969393455552,0.22706475652726035
175,22,0.30354963750677927,0.16977249015933174
176,24,0.6066521710696319,0.38620526511744735
177,59,0.39377008476244196,0.2294405371227857
178,30,0.533573940139849,0.17819469620742573
179,49,0.22301745878108847,0.4518571149183581
180,29,0.4546878313053054,0.35661977189154204
181,28,0.29144859883754404,0.2943358187556163
182,15,0.34027859704426267,0.23338528461167335
183,49,0.45182128936156496,0.3154473676845005
184,50,0.43288259303592835,0.1775754611779883
185,59,0.5219957341115887,0.18398928970379622
186,24,0.5910528221545082,0.24429589559764092
187,43,0.2809466996489366,0.25597717809742954
188,71,0.35843945417281736,0.28424401321842474
189,7,0.13593429603869608,0.16876171030735138
190,87,0.36796081258526003,0.29181684062593133
191,48,0.17839537019401597,0.22706475652726035
192,57,0.339506185844437,0.2913608105016578
193,83,0.28358248015219517,0.24989372097990853
194,59,0.4259627898946858,0.2957920940948812
195,7,0.33581941795626014,0.2729940526754692
196,50,0.6304879414581913,0.14203735961683944
197,35,0.38188300121364294,0.2470474490162323
198,80,0.34901875190267295,0.31737651951830254
199,52,0.24983696463555566,0.23118474328171068
200,21,0.6740783481126128,0.22077701016267476
201,72,0.3121788429221355,0.29954288488055947
202,35,0.3055409856980282,0.32243544372690475
203,70,0.6031469315934347,0.2526086138111891
204,63,0.3312635506233963,0.3993011917379104
205,66,0.24209184562978867,0.2727604776685801
206,45,0.30376974668990675,0.44529073947195913
207,86,0.33407939926686014,0.3051808369192434
208,50,0.6064881576211012,0.14203735961683944
209,83,0.3863177782600185,0.161327735240628
210,36,0.3300906426010427,0.1813012686048287
211,14,0.3407433076856798,0.17014569771643462
212,72,0.332373698184023,0.17706468802240122
213,14,0.3620932851129446,0.10449515612024761
214,63,0.38794930574300873,0.29190218564825837
215,43,0.2545728952823791,0.16174307022736917
216,56,0.542793627683405,0.24568128573388198
217,31,0.30575097814320085,0.30701800746726027
218,71,0.29271689491398295,0.26359213087203276
219,36,0.22302726258718678,0.16914584366979532
220,44,0.9499307984449213,0.25920633031184276
221,76,0.2912644131123841,0.29827391208003673
222,35,0.40518140504178507,0.3171405030218816
223,51,0.5869102386431163,0.29657187955581166
224,15,0.8784574657088605,0.11278406009253758
225,9,0.3314551431114845,0.21800367578333713
226,29,0.507470391689222,0.35661977189154204
227,56,0.30181539461267115,0.28344664694538774
228,83,0.30272571833950385,0.25969133719357673
229,28,0.7126098572688697,0.18541943666545196
230,13,0.22848629824602323,0.25444570110140496
231,43,0.32900431194729285,0.2566239840276104
232,51,0.5234137430366824,0.33022638706178775
233,14,0.3461351608331374,0.10421610485539601
234,63,0.2879307681996401,0.2953890862758144
235,87,0.2524670898050675,0.27688822395723844
236,12,0.4047897781626079,0.07194278063988141
237,34,0.46420111729726404,0.23753418061692133
238,66,0.5135508913114966,0.17003121603677396
239,24,0.44360816754751853,0.25492583814374925
240,49,0.3595157225187283,0.29043590982067663
241,30,0.33111757120103075,0.23774229713770448
242,83,0.2355094900089177,0.2917993750144435
243,30,0.3219961688338064,0.1768009660959599
244,55,0.2530780363957543,0.2729989837990024
245,50,0.08460524060686309,0.30369374958046985
246,29,0.7140476446949332,0.5455708555891159
247,24,0.18346823896219802,0.19713767938435764
248,45,0.6153015133803846,0.25910679725033237
249,86,0.34622077104998067,0.15935176921859673
250,8,0.24060796374345517,0.17938034098758732
251,87,0.2961049042399827,0.27688822395723844
252,86,0.3668092021175359,0.24712611588472594
253,52,0.9176923952378294,0.38730809440225245
254,78,0.21539742137336562,0.2518109421468466
255,83,0.2540293529728741,0.23198641015569668
256,44,0.912483200576531,0.47699865706661093
257,64,0.46741409648168813,0.19717557972746
258,59,0.2716651337906245,0.2294405371227857
259,58,0.5852050864455236,0.25061635973234386
260,50,0.7295810656063038,0.1666826685909733
261,73,0.4490998121423931,0.1704384082461108
262,85,0.36849397095862213,0.3055044704312077
263,20,0.46066720838321445,0.20363865458651925
264,41,0.33136616708299993,0.15753250934051558
265,24,0.5256482515418265,0.4840698450974733
266,30,0.2753244027068757,0.17819469620742573
267,36,0.4997304257334303,0.2537150625188003
268,29,0.7979608322736996,0.1527265449998617
269,30,0.1411366434519814,0.19261839024448577
270,17,0.4245577840858007,0.21077070437796158
271,56,0.4985617652965825,0.31197558181537227
272,43,0.2715819371117518,0.2640103180775215
273,41,0.2392806882906765,0.19768804114262717
274,35,0.676379417666382,0.529748225597341
275,14,0.37313331726002447,0.2541747113357077
276,27,0.7143855010919813,0.18701367076440872
277,22,0.16928997018334982,0.28873480979801475
278,28,0.28363384697060423,0.5389635907504091
279,27,0.3029892015115543,0.39862029142161665
280,79,0.44636680009908264,0.2893343484287221
281,22,0.24374877791774588,0.1905742553564539
282,57,0.31773600687106257,0.15732682097607595
283,21,0.6432772534522843,0.2746373228986133
284,31,0.509671173683672,0.17899384158014164
285,84,0.6193031351425355,0.2954699788860264
286,83,0.3065364703656266,0.3091131985121636
287,79,0.3267342666479376,0.2518344512422996
288,58,0.4398855505952387,0.29535523378778195
289,37,0.2776433382874744,0.3237584982853751
290,29,0.6372177241536534,0.35661977189154204
291,23,0.1889611826664041,0.14167564907771418
292,87,0.36769644960548786,0.2472148042004765
293,7,0.4339121390797683,0.12982084075829076
294,77,0.41741170157510843,0.2826644024213068
295,43,0.5804867582922166,0.27302956056836775
296,57,0.23681086112824337,0.263815901825711
297,52,0.3384999011591173,0.2780390748782747
298,79,0.7644747238256784,0.3972889596688768
299,37,0.3108203618750752,0.3237584982853751
300,44,0.23302261953680894,0.2202868794003878
301,87,0.3213367208579858,0.28613437215984694
302,56,0.5334980005867155,0.24568128573388198
303,51,0.24897362268508208,0.46024341276565467
304,51,0.46637373920437075,0.17118365879506323
305,86,0.3521879355623267,0.30521451335777505
306,77,0.45766124747004905,0.17108664070296206
307,21,0.28602110563862854,0.2746373228986133
308,86,0.3025467763545504,0.24839633573753647
309,27,0.1941035940932023,0.22659736402698694
310,29,0.5614683776097792,0.28088381985094685
311,26,0.27500260725905445,0.1498538351060925
312,14,0.9378590788070849,0.10421610485539601
313,9,0.25201130358708285,0.05408997119070535
314,43,0.2545024017654212,0.2566239840276104
315,13,0.6658403701958354,0.1755885103078364
316,79,0.4567186515053912,0.2839403735421582
317,15,0.20679276202845942,0.12396474464663645
318,23,0.2790094571847915,0.20770554066729074
319,36,0.30892270112183345,0.1813012686048287
320,58,0.6184938683505021,0.3021134320700158
321,17,0.7783154647116346,0.2922397969050273
322,28,0.34795982697681577,0.2943358187556163
323,34,0.14275139615512808,0.19610370393118248
324,13,0.4036118785273839,0.08102929686310051
325,84,0.3863647505750168,0.2954699788860264
326,77,0.30889881989342155,0.2503865082585519
327,61,0.3218625414859811,0.2277420971994316
328,78,0.4425250474284331,0.28258993173864366
329,29,0.47488063930727087,0.18192631204067844
330,58,0.46048856726360154,0.25061635973234386
331,65,0.40647462165798626,0.4356662007990939
332,83,0.261516446905639,0.24989372097990853
333,52,0.496521849476079,0.38730809440225245
334,84,0.3311239505746162,0.3118024300902141
335,87,0.34793930656405675,0.30514259663051974
336,36,0.19561111747561316,0.1203659428506924
337,27,0.35703480207573196,0.18605604379858093
338,17,0.32053725094357693,0.29057585095707467
339,38,0.5180737290577141,0.22020881782011933
340,10,0.38694916293037535,0.23438637909951524
341,72,0.3546757124169582,0.26353189222137624
342,21,0.46204214705664853,0.25372860645577394
343,86,0.368637278070053,0.2927658948308448
344,22,0.6534787312030275,0.38199017396623275
345,70,0.34246477308425705,0.159477027042874
346,43,0.5730586109417307,0.2868043398327316
347,27,0.5769228043090711,0.377982288275486
348,37,0.5411962444233225,0.22044608765828239
349,84,0.42240729493336704,0.39322865689202535
350,17,0.7128901905317391,0.25064740347648334
351,9,0.47573806942098884,0.15160960246907615
352,23,0.31271337999434895,0.1926814555958819
353,83,0.46525980373491566,0.27930218358413184
354,21,0.2425052720641255,0.19192300103351154
355,37,0.2071558927391859,0.17275805734578975
356,36,0.2667334292860456,0.32333994896850116
357,15,0.3918619733960671,0.29092897055471345
358,78,0.5372672617289816,0.28892517691549713
359,41,0.2727881091106608,0.27147601686821055
360,58,0.6914470168459731,0.1635797718129345
361,21,0.20139838785859096,0.4014131494132463
362,13,0.22890892678349672,0.10432099350994964
363,51,0.4170267617103244,0.2790969230639849
364,37,0.47264556910786526,0.3103488990179742
365,65,0.38729265434163485,0.24191120284279638
366,28,0.3260220042105387,0.32651197566427753
367,64,0.5885019848924946,0.2642245783239528
368,80,0.3354382434510955,0.2765953232840827
369,77,0.5807082914670125,0.28872644260911384
370,70,0.3269322848317459,0.41942065256612726
371,43,0.6277885308847484,0.476332734030363
372,29,0.8483868565818896,0.20217737509679792
373,37,0.4151845696213376,0.2489023971136182
374,48,0.556448228535057,0.22521615344984158
375,29,0.8822404739146222,0.20217737509679792
376,63,0.8411959621407314,0.314015593429283
377,12,0.2962224670111967,0.07194278063988141
378,27,0.6959768257839968,0.2873923021536436
379,23,0.07991331764493065,0.3742677497091525
380,43,0.5313154407696976,0.476332734030363
381,65,0.5462105642503574,0.28173906684115324
382,65,0.6194373675320719,0.30073164046803086
383,48,0.09403230715326412,0.2735759116694209
384,58,0.4391898661175164,0.29535523378778195
385,58,0.7618397146224185,0.26843076690142426
386,24,0.6736845277264272,0.2393624271859045
387,35,0.933866192762878,0.529748225597341
388,85,0.3354128568761313,0.24887511708476837
389,30,0.3031802254849911,0.35624773828932715
390,51,0.5340561135868691,0.33022638706178775
391,59,0.44066939111659253,0.18364313236788693
392,84,0.27878609925126824,0.2777075943120643
393,59,0.4157723111346288,0.2971255691007462
394,24,0.28074815271538966,0.2930919470278216
395,86,0.3066259836652025,0.2783054902438077
396,56,0.21947175554151258,0.3033310698182304
397,31,0.30357976243323,0.5453139104497752
398,36,0.41439976438472553,0.1999628962020987
399,79,0.9800630062656503,0.3389331442438
400,48,0.4456094506317852,0.24842487378159506
401,48,0.28455112435154445,0.2857615130609264
402,80,0.3711551329917222,0.2901459185402278
403,93,0.45562436733062917,0.2565954994931336
404,84,0.335322082080447,0.3118024300902141
405,59,0.3208196052098494,0.2481470978595374
406,51,0.5525075406638514,0.18645598848894956
407,89,0.3136437156020695,0.16898731080062565
408,80,0.23674271174090403,0.31772607947890014
409,29,0.6967727481830295,0.5455708555891159
410,90,0.4437288132887946,0.28697411589842275
411,85,0.3197397419249277,0.27636884830693215
412,83,0.44003200268189735,0.2972642172927193
413,62,0.8009456789124837,0.31729783040277465
414,7,0.20064512908765597,0.09391179098265649
415,58,0.26292093850841297,0.3021134320700158
416,28,0.2519419727038924,0.18541943666545196
417,38,0.6284257706325782,0.22020881782011933
418,22,0.6701665207769137,0.2354656294105227
419,63,0.34174785859707024,0.2953890862758144
420,43,0.5501930992857859,0.31529079447048247
421,3,0.5452376565326501,0.0
422,16,0.7784854276925662,0.12442646229151623
423,58,0.4894261288663069,0.3193516797189821
424,79,0.2533750570060986,0.22555883057649107
425,15,0.2837923142156705,0.18460594433606062
426,90,0.41046547985455234,0.2516217828564379
427,24,0.3629758021493084,0.38620526511744735
428,35,0.3809425505779763,0.1925266925673403
429,62,0.2997830315734964,0.23157114447440427
430,69,0.5251721155287224,0.32436958600034926
431,72,0.28892928711941956,0.25694457248698677
432,37,0.5374411324435019,0.3179458095339948
433,10,0.45514044436098405,0.25996857096923687
434,84,0.3482170042275299,0.2169927468307633
435,52,0.5360286796601097,0.24136042008171713
436,37,0.5435887384633001,0.14429608760432272
437,66,0.4038404969109816,0.2636189806386069
438,8,0.2822498311919617,0.22193497568390427
439,78,0.24706141122629913,0.3096916860706681
440,76,0.27499821432603716,0.2451049280446346
441,28,0.5832814480637123,0.19401188718903933
442,43,0.6115593371910014,0.2868043398327316
443,20,0.24616441250224574,0.18631806606052329
444,50,0.5542655220633109,0.32309266461167446
445,63,0.4968266321757678,0.314015593429283
446,27,0.293437555187611,0.377982288275486
447,16,0.9399161321218529,0.12442646229151623
448,20,0.4313130230589815,0.2688392749316905
449,69,0.9133593299780285,0.30470828808467076
450,72,0.33958257087255844,0.2841977871460634
451,49,0.43862660864425645,0.18114943532083155
452,37,0.3065766101430841,0.29354343295785423
453,21,0.6077945652153123,0.22077701016267476
454,71,0.4690191087485152,0.30389282214078867
455,86,0.3236496923761385,0.22453839627942881
456,16,0.787575266022805,0.2845751840814072
457,22,0.400909876606135,0.14287545231015664
458,22,0.8460195181771037,0.14287545231015664
459,20,0.28576360036800535,0.2814770172747788
460,57,0.4959414186055321,0.18540933721068154
461,30,0.3785586447088391,0.31718001451899724
462,59,0.37878169677319534,0.2971255691007462
463,79,0.3163019114887194,0.27192821614104146
464,21,0.2324339432048353,0.2903353843083886
465,85,0.37228572442120406,0.3055044704312077
466,59,0.379392063839721,0.2806784295538626
467,13,0.63800076337014,0.08102929686310051
468,22,0.2812312233766143,0.28873480979801475
469,10,0.42512072507339377,0.41236145919542033
470,34,0.3002390253995074,0.19610370393118248
471,80,0.12029580527468409,0.22560576023114115
472,86,0.39105555354907534,0.28573050642403874
473,69,0.5024450025184639,0.305450967255014
474,16,0.7885427655250707,0.29379624692239226
475,72,0.3261591903556939,0.29954288488055947
476,36,0.5881423139229759,0.5324804252359375
477,64,0.4005423008651395,0.43672107751329525
478,62,0.48466134361766655,0.31729783040277465
479,84,0.28965285812627295,0.3146889251961689
480,44,0.36240284911424664,0.16384041404021307
481,83,0.32093338956943274,0.276878641029825
482,19,0.18846597645626462,0.12819954179737625
483,41,0.9353257281896799,0.2861997902327035
484,55,0.35045423242461327,0.27182642343452407
485,16,0.22399466375081506,0.09287566332560611
486,84,0.2825532480747002,0.27733238890929257
487,64,0.2870334515002359,0.3015001354729941
488,57,0.2753005507934025,0.2969586897814276
489,31,0.3021532649199095,0.30701800746726027
490,87,0.3335543050230129,0.3053209531608108
491,87,0.4025691804938187,0.38749228014674963
492,71,0.49703057822145774,0.13718483198939121
493,64,0.39199104838967763,0.43672107751329525
494,50,0.7347385166647602,0.32309266461167446
495,42,0.7428567237997177,0.1748523644919267
496,85,0.3428933625017483,0.24887511708476837
497,28,0.23183793535977676,0.2562507130890095
498,29,0.2770931775716515,0.15768737959681695
499,55,0.31237324968604824,0.27182642343452407
500,73,0.3785415842077912,0.2668847424472632
501,83,0.3931062767835722,0.29361787930218997
502,34,0.40017009846252516,0.3605413161108444
503,17,0.265797971013015,0.20812136585523647
504,87,0.28295380537160014,0.3833919856891735
505,87,0.4033345835010422,0.24923805912640026
506,35,0.33035051712273933,0.2983555622018792
507,69,0.5361952067476513,0.23629682655659062
508,85,0.18326071768520458,0.29701887936375915
509,66,0.280859794485024,0.25368504338327547
510,34,0.3565008242190833,0.3605413161108444
511,73,0.3391760496702254,0.2617167136924294
512,42,0.5107592299201956,0.3233858601007018
513,35,0.5126383289826909,0.24496307455521563
514,42,0.5784234993089397,0.2884945916450505
515,84,0.3787854361034733,0.25239499110326774
516,83,0.3938540560252271,0.29361787930218997
517,22,0.2515044173351326,0.29056931383396917
518,13,0.30230745444085605,0.1755885103078364
519,63,0.5180907309992048,0.4431393401465325
520,69,0.3302480699343769,0.2991803332592493
521,72,0.2826390273307368,0.1669059676459447
522,48,0.327507608882752,0.2594313616636118
523,51,0.4027827578326235,0.46024341276565467
524,71,0.3468701703499815,0.28424401321842474
525,27,0.22429818583412703,0.2391897148463473
526,27,0.26658949831281836,0.377982288275486
527,48,0.2866952699577027,0.2857615130609264
528,38,0.40315810530734103,0.29656962081283694
529,31,0.34435065889133226,0.5453139104497752
530,78,0.29878217647908695,0.2302499058411383
531,14,0.251917416379254,0.16389255286034887
532,38,0.5500334494728542,0.5296089464040066
533,20,0.1979627622924292,0.2325603200949379
534,64,0.23955118204620987,0.30743105474091276
535,76,0.2973304279877651,0.2451049280446346
536,36,0.6885146729493465,0.2751148288871242
537,57,0.5630760194788075,0.30227434333400355
538,86,0.35190986067697916,0.30521451335777505
539,31,0.20349138613817752,0.16949818033618236
540,50,0.7636320263740943,0.32309266461167446
541,84,0.37882726829929225,0.2954699788860264
542,69,0.42018100432392,0.23629682655659062
543,62,0.208294408538495,0.4506645815486334
544,59,0.761358852169544,0.27092738987997095
545,27,0.25425777742994793,0.377982288275486
546,21,0.6619321865053861,0.2746373228986133
547,57,0.5300112892456614,0.15732682097607595
548,72,0.36283517156952066,0.22747816713042457
549,55,0.8715821443292552,0.153588392266401
550,20,0.49695691902797495,0.2909762140564151
551,69,0.3458308001955213,0.16121611397217978
552,72,0.24487707972783013,0.23878288025704805
553,48,0.5681662104281674,0.2516526991980454
554,7,0.3165094411490861,0.31433104072949347
555,38,0.8575532087830033,0.2918839098363568
556,14,0.25562191716546434,0.23828666250696204
557,86,0.3906676030937935,0.28573050642403874
558,63,0.33128248223728163,0.2953890862758144
559,57,0.6506387014107594,0.16673557041574394
560,42,0.19049514488389024,0.3233858601007018
561,90,0.2944509570434707,0.2809364637759582
562,41,0.2832204821252057,0.13939311782112515
563,71,0.6731864108573731,0.13718483198939121
564,20,0.2522371409365738,0.18631806606052329
565,19,0.36519364795021186,0.12819954179737625
566,28,0.34172255118221,0.3534085270422101
567,79,0.5595635850714245,0.2893343484287221
568,16,0.47468444306569735,0.13897097652176255
569,6,0.3565181002335077,0.3537655869933477
570,35,0.633373781297966,0.32703395742137065
571,30,0.31790004018895235,0.18955656063631418
572,24,0.28991380439974784,0.1218818354332154
573,9,0.583233094681804,0.12297836634213502
574,44,0.44844519234560676,0.2654967722348448
575,69,0.32667331539733296,0.2503141735290273
576,77,0.4119320004793987,0.29361411913163266
577,49,0.24633753141212641,0.2849658566955766
578,65,0.4307995024507174,0.1930292426990369
579,43,0.3152765618532755,0.2566239840276104
580,84,0.28019321050112156,0.24724956863642775
581,7,0.47069154320152906,0.2598343103792559
582,90,0.3081502968722549,0.278330946558137
583,73,0.2707992205780548,0.3003399261979582
584,79,0.7591775510178297,0.28428906849011143
585,77,0.3068690504619008,0.2503865082585519
586,1,0.41308561064877797,0.0
587,16,0.262868586766669,0.2562978930492904
588,37,0.24056864260813307,0.11912264091354183
589,38,0.4672560960921099,0.25645603996293687
590,44,0.386079447318399,0.25553089143803404
591,66,0.2966381375873234,0.301781162629907
592,72,0.34854285081778563,0.2841977871460634
593,41,0.8954107106824586,0.2861997902327035
594,23,0.6520773798060626,0.384138484526842
595,90,0.2998317271362513,0.2809364637759582
596,38,0.2692317504077577,0.5296089464040066
597,41,0.2988219888155439,0.26801532303338826
598,7,0.7773364635250758,0.22460967152211228
599,86,0.3904896203552879,0.24712611588472594
600,30,0.34893137979128264,0.31718001451899724
601,76,0.4170367979062366,0.4039187320304369
602,64,0.45729569617888893,0.43672107751329525
603,22,0.2164479918766888,0.14287545231015664
604,27,0.2593011743863647,0.2452745834978007
605,76,0.40789778749234556,0.28609627001818266
606,56,0.29087003395815697,0.23493784762786435
607,23,0.33550041233107897,0.24029422590833488
608,34,0.6529312246267035,0.34402218390583195
609,62,0.2975902967069386,0.2859365517436082
610,51,0.6878135654040269,0.38766876485607427
611,50,0.5357707392194491,0.2963068590509352
612,79,0.9345008746139923,0.3972889596688768
613,86,0.3924497899230231,0.28573050642403874
614,70,0.24781089929393868,0.31276667729631036
615,21,0.5066541484592381,0.3843340466459665
616,63,0.2742372230333336,0.24705197126521602
617,29,0.5302064808497196,0.18192631204067844
618,66,0.27492743996642716,0.301781162629907
619,15,0.41450771020894933,0.2009266132448814
620,36,0.58924547945084,0.1203659428506924
621,34,0.6251736124148431,0.34402218390583195
622,84,0.5657731024175674,0.25525159704193967
623,70,0.33727501014420125,0.2919633266747595
624,56,0.4729520989450574,0.1486763835372622
625,21,0.19041714356185602,0.19504698754338431
626,16,0.3947624438656578,0.29379624692239226
627,31,0.28179835074452503,0.1928596924460177
628,55,0.8838320575187172,0.3190935073292573
629,86,0.3332576892734694,0.295782769734292
630,56,0.14322748684805436,0.2271417316349458
631,17,0.7783154647116346,0.2922397969050273
632,78,0.43045104157577585,0.28258993173864366
633,73,0.37664191211769726,0.2668847424472632
634,37,0.3670109754574204,0.2833917618760477
635,49,0.3595157225187283,0.29043590982067663
636,72,0.7103944542374439,0.1385222661024601
637,78,0.3570051707787126,0.2944754152939623
