,Days to Maturity,Implied Volatility,Historical Volatility
49,51,0.7817523045238741,0.2727465853034018
50,66,0.7476031028956663,0.2799305733448658
51,76,0.5679533109309635,0.3146781460128327
52,58,0.6182619930723632,0.24899370307565116
53,87,0.5430741323335085,0.22529870445065384
54,57,0.8418298743981821,0.19802289312549123
55,30,0.7994281781707477,0.18764342421774108
56,85,0.7045302388280787,0.2550042677834874
57,23,0.9658346920823879,0.2547745504646059
58,59,0.8215111650975606,0.22592625850727413
59,80,0.6466994402270924,0.24921787752825836
60,79,0.5908523583532976,0.2595532201990689
61,62,0.6872166320618815,0.3176169271506463
62,50,0.680285255969568,0.19518131364241234
63,51,0.7856322262396925,0.2727465853034018
64,38,0.7866447095860432,0.2978974664567736
65,90,0.69362310482974,0.2679478994446661
66,70,0.6796108133209753,0.2491181104021747
67,80,0.7118807798003999,0.3097068509668539
68,44,0.7562117573223819,0.18916772490578435
69,85,0.6928163442948487,0.2781951463809718
70,90,0.8352242161581923,0.2725035159205014
71,77,0.8801949600849689,0.25739722790967623
72,30,0.55931095126384,0.18764342421774108
73,72,0.5484169577207911,0.328586291177394
74,41,0.532225905167359,0.2070880275537969
75,73,0.8566531758300272,0.26531543645435257
76,72,0.7333787914251165,0.27994450871902665
77,90,0.9949945869414138,0.2679478994446661
78,64,0.7414241471891792,0.2290995644842211
79,77,0.9183656497248636,0.2693923287674863
80,62,0.5691337691969106,0.3176169271506463
81,69,0.5659115353095061,0.28138277917126553
82,35,0.9254118338232309,0.29825288788147875
83,86,0.9228055348574243,0.27613894566025093
84,90,0.7917676741790618,0.2281036036521669
85,78,0.8565021583747455,0.24250210120253213
86,21,0.8707357730168394,0.2667036388919914
87,57,0.7413458712543267,0.2721399805514565
88,29,0.3331924658509977,0.1786792436976625
89,56,0.855810533467704,0.24904704516703266
90,44,0.7562117573223819,0.18916772490578435
91,43,0.6321959958138172,0.25168225328368365
92,51,0.6452303307492091,0.1954233584699625
93,10,0.7758556437693814,0.25817381582436694
94,66,0.9535164377907899,0.25208189822543065
95,85,0.6126033489453184,0.30299062881161354
96,10,0.5647878947546081,0.147635606876941
97,72,0.831907287400778,0.26604654408017614
98,59,0.8908767635385975,0.29974482155324106
99,73,0.5101009882830029,0.27499742664542476
100,77,0.5532837001141839,0.3126634559587897
101,79,0.6504972374347843,0.24357039277687464
102,78,0.7652028577193297,0.2662122966175432
103,63,0.7122770942716357,0.2291504957593176
104,49,0.7570672313365472,0.20686164559670644
105,78,0.6700849451867366,0.2662122966175432
106,42,0.9325659946319182,0.31098858392271295
107,28,0.7597041582698466,0.21408912997036933
108,72,0.5484169577207911,0.328586291177394
109,42,0.5374721637666398,0.2421743883068169
110,62,0.7200954204126349,0.2254564880499708
111,29,0.4883973767988966,0.1786792436976625
112,72,0.7495525319822541,0.23642755689998934
113,50,0.9733375743270014,0.2741327125022867
114,57,0.6573749620080975,0.19802289312549123
115,71,0.9303380065767736,0.2354490234222404
116,90,0.8661758014983016,0.2606317376116009
117,9,0.629922581010836,0.28387660023178846
118,62,0.6979168994169898,0.29111483816683487
119,76,0.6979834812704289,0.22876467096986444
120,71,0.7176006476647561,0.2633965817354765
121,70,0.5427883775875815,0.27849123201945686
122,52,0.6605993786169249,0.2579466341452716
123,30,0.5168278756899151,0.19841937551140276
124,65,0.5752661570585554,0.2280272494653804
125,76,0.688180929612105,0.3146781460128327
126,87,0.7160252510326649,0.26895405376951514
127,50,0.710976014726913,0.2454353658337669
128,64,0.6463288781911496,0.32099148486094975
129,90,0.6194666728939768,0.30260876553027777
130,78,0.582217471763385,0.1922729790724115
131,66,0.6870353646959682,0.1977684483078617
132,37,0.537608916075976,0.17551195299053607
133,83,0.9836766909977387,0.33033140618918366
134,77,0.7427262666691445,0.2567344196670575
135,80,0.9753865757605888,0.24776212132740094
136,34,0.5442906681896689,0.23531643770515345
137,78,0.6101280670141059,0.1922729790724115
138,86,0.7668447962207448,0.27613894566025093
139,63,0.9270623738024794,0.2291504957593176
140,58,0.9132195381901522,0.24849836051982852
141,37,0.9585690782008899,0.25964869621509057
142,58,0.7670898471322656,0.1988227275621154
143,66,0.9716250949691767,0.2563612855017324
144,17,0.8195244942688641,0.12833497260810797
145,22,0.5861462392748654,0.22990141902365074
146,34,0.6180578870175021,0.200887031559299
147,58,0.967325188804883,0.1988227275621154
148,63,0.7170684774916797,0.2291504957593176
149,50,0.8265294163502038,0.2741327125022867
150,87,0.6341881186901912,0.3014718107336881
151,77,0.5548884565309777,0.2631612935499223
152,43,0.8626191735423491,0.27898632184635325
153,63,0.6676273872003095,0.21355033702176615
154,80,0.88841315737161,0.24921787752825836
155,38,0.7859448366104249,0.2978974664567736
156,56,0.667859138442669,0.24904704516703266
157,50,0.812309205034601,0.2741327125022867
158,87,0.5330203504366284,0.22529870445065384
159,30,0.6624651087059988,0.19841937551140276
160,15,0.9423133563323409,0.301469997646089
161,38,0.6081498871764024,0.2978974664567736
162,72,0.6668987458932226,0.328586291177394
163,84,0.6418943492164905,0.20694784470400301
164,48,0.7525010335847991,0.22703479037354815
165,73,0.7209817387588573,0.236322672215052
166,90,0.6850063126755457,0.2398004286520627
167,63,0.6601790526738737,0.28463779901633435
